Entity,Code,Year,Rape or colza seed - Production (tonnes),production_1974_tonnes,pct_difference_from_1974,pct_change_yoy
Germany,DEU,1984,965314.0,599069.0,61.13569555426837,12.420326902808432
Germany,DEU,1985,1182910.0,599069.0,97.45805574983852,22.54147355161118
Germany,DEU,1986,1414910.0,599069.0,136.1848134355141,19.612650159352786
Germany,DEU,1987,1630659.0,599069.0,172.19886190071594,15.248249005237092
Germany,DEU,1988,1640233.0,599069.0,173.7970083579688,0.5871245919594426
Germany,DEU,1989,1869584.0,599069.0,212.08157991817305,13.982830488107489
Germany,DEU,1990,2088213.0,599069.0,248.57637434085223,11.693991818500791
Germany,DEU,1991,2972299.0,599069.0,396.1530307861031,42.33696466787631
Germany,DEU,1992,2616811.0,599069.0,336.8129547681486,-11.960034976292766
Germany,DEU,1993,2847674.0,599069.0,375.3499179560284,8.822303177417101
Germany,DEU,1994,2895544.0,599069.0,383.3406502422926,1.6810210719345076
Germany,DEU,1995,3103295.0,599069.0,418.0196271214167,7.174852117598629
Germany,DEU,1996,1969826.0,599069.0,228.8145439006192,-36.52469391404942
Germany,DEU,1997,2866510.0,599069.0,378.49413005847407,45.5209749490564
Germany,DEU,1998,3387928.0,599069.0,465.5321841056707,18.189994104328957
Germany,DEU,1999,4284600.0,599069.0,615.2097671553694,26.466678158449653
Germany,DEU,2000,3585661.0,599069.0,498.5388995257641,-16.312817999346496
Germany,DEU,2001,4160093.0,599069.0,594.4263515554969,16.020254006165114
Germany,DEU,2002,3848696.0,599069.0,542.4461956802973,-7.485337467215281
Germany,DEU,2003,3633936.0,599069.0,506.5972367122986,-5.580071795745889
Germany,DEU,2004,5276589.0,599069.0,780.7982052150921,45.20313511300144
Germany,DEU,2005,5051700.0,599069.0,743.2584560376184,-4.262014722010754
Germany,DEU,2006,5336500.0,599069.0,790.7988896103789,5.637706118732311
Germany,DEU,2007,5320518.0,599069.0,788.1310833977388,-0.2994846809706741
Germany,DEU,2008,5154700.0,599069.0,760.4518010446209,-3.1165762431402344
Germany,DEU,2009,6306700.0,599069.0,952.750184035562,22.3485362872718
Germany,DEU,2010,5697595.0,599069.0,851.074917914297,-9.658062060982765
Germany,DEU,2011,3869500.0,599069.0,545.9189175203524,-32.08537988396859
Germany,DEU,2012,4821100.0,599069.0,704.7653943034943,24.59232458974028
Germany,DEU,2013,5784300.0,599069.0,865.54820897092,19.97884300263426
Germany,DEU,2014,6247400.0,599069.0,942.8514912305594,8.006154590875303
Germany,DEU,2015,5016800.0,599069.0,737.4327498167991,-19.697794282421487
Germany,DEU,2016,4579600.0,599069.0,664.4528426608621,-8.714718545686495
Germany,DEU,2017,4268400.0,599069.0,612.5055711445593,-6.79535330596559
Germany,DEU,2018,3677200.0,599069.0,513.8191093179584,-13.850623184331369
Germany,DEU,2019,2830200.0,599069.0,372.4330586293065,-23.03383008811052
Germany,DEU,2020,3527300.0,599069.0,488.7969499339808,24.63076814359408
Germany,DEU,2021,3504600.0,599069.0,485.0077370052532,-0.643551725115532
Germany,DEU,2022,4294900.0,599069.0,616.9291016560697,22.550362380870848
Germany,DEU,2023,4218000.0,599069.0,604.0925168887056,-1.7904957042073175
Germany,DEU,2024,3631700.0,599069.0,506.2239908925349,-13.899952584163112
Greece,GRC,1998,1000.0,,,
Greece,GRC,1999,500.0,,,-50.0
Greece,GRC,2000,1340.49,,,168.09799999999998
Greece,GRC,2001,2203.81,,,64.40331520563376
Greece,GRC,2002,3201.56,,,45.27386662189572
Greece,GRC,2003,4059.91,,,26.81036744587013
Greece,GRC,2004,5643.28,,,39.0001256185482
Greece,GRC,2005,5248.42,,,-6.996994655590361
Greece,GRC,2006,4000.0,,,-23.78658720148159
Greece,GRC,2007,726.57,,,-81.83574999999999
Greece,GRC,2008,1163.57,,,60.14561570117123
Greece,GRC,2009,5345.11,,,359.3715891609444
Greece,GRC,2010,25175.5,,,371.0005968071752
Greece,GRC,2011,21896.86,,,-13.023137574228915
Greece,GRC,2012,14087.38,,,-35.66483961627376
Greece,GRC,2013,12181.5,,,-13.52898835695494
Greece,GRC,2014,8173.27,,,-32.90424003612035
Greece,GRC,2015,14950.36,,,82.91773060231706
Greece,GRC,2016,15509.97,,,3.743120566996372
Greece,GRC,2017,18854.0,,,21.560518814672115
Greece,GRC,2018,8210.0,,,-56.45486368940278
Greece,GRC,2019,9680.0,,,17.90499390986602
Greece,GRC,2020,12080.0,,,24.79338842975207
Greece,GRC,2021,12270.0,,,1.572847682119205
Greece,GRC,2022,24820.0,,,102.28198859005704
Greece,GRC,2023,16480.0,,,-33.60193392425464
Greece,GRC,2024,6640.0,,,-59.70873786407766
Hungary,HUN,1974,44891.0,44891.0,0.0,
Hungary,HUN,1975,65146.0,44891.0,45.12040275333586,45.12040275333587
Hungary,HUN,1976,66696.0,44891.0,48.57321066583502,2.3792711755134643
Hungary,HUN,1977,89461.0,44891.0,99.28493461941146,34.13248170804846
Hungary,HUN,1978,107922.0,44891.0,140.40899066628054,20.63580778216205
Hungary,HUN,1979,41023.0,44891.0,-8.616426455191464,-61.98828783751228
Hungary,HUN,1980,97591.0,44891.0,117.3954690249716,137.89337688613705
Hungary,HUN,1981,75521.0,44891.0,68.23193958699963,-22.614790298285705
Hungary,HUN,1982,85352.0,44891.0,90.13165222427658,13.01757127156684
Hungary,HUN,1983,92631.0,44891.0,106.34648370497428,8.52821257849845
Hungary,HUN,1984,92203.0,44891.0,105.39306319752288,-0.4620483423475985
Hungary,HUN,1985,85290.0,44891.0,89.99353990777661,-7.497586846414972
Hungary,HUN,1986,121491.0,44891.0,170.63553941770064,42.44460077383045
Hungary,HUN,1987,108255.0,44891.0,141.15078746296587,-10.894634170432385
Hungary,HUN,1988,81909.0,44891.0,82.46196342251231,-24.33698212553692
Hungary,HUN,1989,98000.0,44891.0,118.30656479026976,19.644971859014284
Hungary,HUN,1990,105608.0,44891.0,135.2542825956205,7.763265306122458
Hungary,HUN,1991,111700.0,44891.0,148.82493150074626,5.768502386182872
Hungary,HUN,1992,44319.0,44891.0,-1.274197500612595,-60.32318710832587
Hungary,HUN,1993,22327.0,44891.0,-50.26397273395558,-49.62205825943726
Hungary,HUN,1994,53135.0,44891.0,18.364482858479427,137.9853988444484
Hungary,HUN,1995,88718.0,44891.0,97.62981443941992,66.9671591229886
Hungary,HUN,1996,137613.0,44891.0,206.5491969437081,55.112829414549466
Hungary,HUN,1997,144816.0,44891.0,222.59472945579293,5.234243857775067
Hungary,HUN,1998,73035.0,44891.0,62.69408121895257,-49.56703679151475
Hungary,HUN,1999,327937.0,44891.0,630.5183667104765,349.0134866844664
Hungary,HUN,2000,179319.0,44891.0,299.4542335880243,-45.31907043121088
Hungary,HUN,2001,205123.0,44891.0,356.9356886681072,14.3899977135719
Hungary,HUN,2002,207528.0,44891.0,362.29310997750105,1.1724672513565126
Hungary,HUN,2003,108059.0,44891.0,140.7141743333853,-47.9303997532863
Hungary,HUN,2004,290551.0,44891.0,547.2366398609967,168.88181456426582
Hungary,HUN,2005,282713.0,44891.0,529.7765699137913,-2.6976331177658963
Hungary,HUN,2006,338006.0,44891.0,652.9482524336727,19.55799697926872
Hungary,HUN,2007,485901.0,44891.0,982.4018177362948,43.75514044129394
Hungary,HUN,2008,654706.0,44891.0,1358.4348755875344,34.74061588677528
Hungary,HUN,2009,579365.0,44891.0,1190.6039072419862,-11.507607995038994
Hungary,HUN,2010,530619.0,44891.0,1082.0164398208994,-8.4136943032458
Hungary,HUN,2011,526712.0,44891.0,1073.3131362633935,-0.7363098569783566
Hungary,HUN,2012,414640.0,44891.0,823.6595308636475,-21.27766217591397
Hungary,HUN,2013,532510.0,44891.0,1086.2288654741485,28.427069264904503
Hungary,HUN,2014,699750.0,44891.0,1458.775701142768,31.405982986235003
Hungary,HUN,2015,590444.0,44891.0,1215.283687153327,-15.62072168631654
Hungary,HUN,2016,924988.0,44891.0,1960.5199260430825,56.65973403066167
Hungary,HUN,2017,932139.0,44891.0,1976.449622418748,0.7730911103711602
Hungary,HUN,2018,1002710.0,44891.0,2133.6548528658304,7.570866576765911
Hungary,HUN,2019,912120.0,44891.0,1931.854937515315,-9.03451646039234
Hungary,HUN,2020,876900.0,44891.0,1853.3982312713013,-3.8613340349954006
Hungary,HUN,2021,734020.0,44891.0,1535.1161702791203,-16.29376211654693
Hungary,HUN,2022,505050.0,44891.0,1025.0584749727118,-31.19397291626931
Hungary,HUN,2023,626410.0,44891.0,1295.402196431356,24.029304029304036
Hungary,HUN,2024,450360.0,44891.0,903.2300461116928,-28.104596031353267
Ireland,IRL,1974,0.0,0.0,,
Ireland,IRL,1975,300.0,0.0,,inf
Ireland,IRL,1976,300.0,0.0,,0.0
Ireland,IRL,1977,500.0,0.0,,66.66666666666667
Ireland,IRL,1978,500.0,0.0,,0.0
Ireland,IRL,1979,400.0,0.0,,-20.0
Ireland,IRL,1980,1000.0,0.0,,150.0
Ireland,IRL,1981,2000.0,0.0,,100.0
Ireland,IRL,1982,4500.0,0.0,,125.0
Ireland,IRL,1983,4000.0,0.0,,-11.111111111111116
Ireland,IRL,1984,15000.0,0.0,,275.0
Ireland,IRL,1985,14000.0,0.0,,-6.666666666666665
Ireland,IRL,1986,6000.0,0.0,,-57.14285714285714
Ireland,IRL,1987,16000.0,0.0,,166.66666666666666
Ireland,IRL,1988,12000.0,0.0,,-25.0
Ireland,IRL,1989,10000.0,0.0,,-16.666666666666664
Ireland,IRL,1990,20000.0,0.0,,100.0
Ireland,IRL,1991,23000.0,0.0,,14.999999999999991
Ireland,IRL,1992,18000.0,0.0,,-21.73913043478261
Ireland,IRL,1993,9000.0,0.0,,-50.0
Ireland,IRL,1994,17000.0,0.0,,88.88888888888889
Ireland,IRL,1995,13000.0,0.0,,-23.529411764705888
Ireland,IRL,1996,10000.0,0.0,,-23.076923076923077
Ireland,IRL,1997,12000.0,0.0,,20.0
Ireland,IRL,1998,17000.0,0.0,,41.66666666666667
Ireland,IRL,1999,5000.0,0.0,,-70.58823529411764
Ireland,IRL,2000,8600.0,0.0,,72.0
Ireland,IRL,2001,7300.0,0.0,,-15.116279069767447
Ireland,IRL,2002,6700.0,0.0,,-8.21917808219178
Ireland,IRL,2003,7200.0,0.0,,7.462686567164178
Ireland,IRL,2004,6700.0,0.0,,-6.944444444444442
Ireland,IRL,2005,14200.0,0.0,,111.94029850746269
Ireland,IRL,2006,17900.0,0.0,,26.056338028169023
Ireland,IRL,2007,31900.0,0.0,,78.21229050279331
Ireland,IRL,2008,20300.0,0.0,,-36.36363636363637
Ireland,IRL,2009,23700.0,0.0,,16.748768472906406
Ireland,IRL,2010,28100.0,0.0,,18.565400843881854
Ireland,IRL,2011,55900.0,0.0,,98.932384341637
Ireland,IRL,2012,58700.0,0.0,,5.008944543828275
Ireland,IRL,2013,49200.0,0.0,,-16.1839863713799
Ireland,IRL,2014,34200.0,0.0,,-30.487804878048784
Ireland,IRL,2015,39900.0,0.0,,16.666666666666675
Ireland,IRL,2016,34100.0,0.0,,-14.536340852130325
Ireland,IRL,2017,41723.0,0.0,,22.354838709677427
Ireland,IRL,2018,40280.0,0.0,,-3.458524075449987
Ireland,IRL,2019,37490.0,0.0,,-6.926514399205564
Ireland,IRL,2020,44130.0,0.0,,17.711389703921053
Ireland,IRL,2021,51160.0,0.0,,15.930206208928176
Ireland,IRL,2022,76890.0,0.0,,50.29319781078967
Ireland,IRL,2023,94110.0,0.0,,22.395630120952003
Ireland,IRL,2024,65620.0,0.0,,-30.273084688130915
Italy,ITA,1974,3030.0,3030.0,0.0,
Italy,ITA,1975,2470.0,3030.0,-18.48184818481848,-18.48184818481848
Italy,ITA,1976,1690.0,3030.0,-44.22442244224423,-31.57894736842105
Italy,ITA,1977,930.0,3030.0,-69.3069306930693,-44.97041420118343
Italy,ITA,1978,1130.0,3030.0,-62.70627062706271,21.505376344086024
Italy,ITA,1979,830.0,3030.0,-72.60726072607261,-26.54867256637168
Italy,ITA,1980,630.0,3030.0,-79.20792079207921,-24.09638554216868
Italy,ITA,1981,230.0,3030.0,-92.4092409240924,-63.49206349206349
Italy,ITA,1982,150.0,3030.0,-95.04950495049503,-34.78260869565217
Italy,ITA,1983,530.0,3030.0,-82.50825082508251,253.3333333333333
Italy,ITA,1984,5100.0,3030.0,68.31683168316832,862.2641509433961
Italy,ITA,1985,12600.0,3030.0,315.84158415841586,147.05882352941177
Italy,ITA,1986,44010.0,3030.0,1352.4752475247524,249.28571428571428
Italy,ITA,1987,67830.0,3030.0,2138.6138613861385,54.12406271301977
Italy,ITA,1988,50510.0,3030.0,1566.9966996699668,-25.53442429603421
Italy,ITA,1989,40400.0,3030.0,1233.3333333333337,-20.015838447832117
Italy,ITA,1990,43700.0,3030.0,1342.244224422442,8.168316831683175
Italy,ITA,1991,35500.0,3030.0,1071.6171617161715,-18.76430205949656
Italy,ITA,1992,18879.0,3030.0,523.0693069306931,-46.81971830985916
Italy,ITA,1993,12966.0,3030.0,327.9207920792079,-31.32051485777848
Italy,ITA,1994,29228.0,3030.0,864.6204620462047,125.42033009409224
Italy,ITA,1995,95833.0,3030.0,3062.8052805280527,227.8807992336116
Italy,ITA,1996,90595.0,3030.0,2889.93399339934,-5.465758141767452
Italy,ITA,1997,59815.0,3030.0,1874.092409240924,-33.97538495501959
Italy,ITA,1998,54017.0,3030.0,1682.7392739273928,-9.693220764022405
Italy,ITA,1999,58500.0,3030.0,1830.6930693069307,8.299239128422542
Italy,ITA,2000,41016.0,3030.0,1253.6633663366335,-29.887179487179484
Italy,ITA,2001,32000.0,3030.0,956.105610561056,-21.98166569143749
Italy,ITA,2002,13440.0,3030.0,343.5643564356436,-58.00000000000001
Italy,ITA,2003,6636.0,3030.0,119.009900990099,-50.625
Italy,ITA,2004,5180.0,3030.0,70.95709570957096,-21.940928270042196
Italy,ITA,2005,6079.0,3030.0,100.62706270627062,17.35521235521236
Italy,ITA,2006,5961.0,3030.0,96.73267326732672,-1.9411087349893053
Italy,ITA,2007,14884.0,3030.0,391.2211221122112,149.68964938768664
Italy,ITA,2008,32659.0,3030.0,977.854785478548,119.42354205858638
Italy,ITA,2009,50200.0,3030.0,1556.7656765676568,53.70954407667106
Italy,ITA,2010,50300.0,3030.0,1560.06600660066,0.1992031872509958
Italy,ITA,2011,44033.0,3030.0,1353.2343234323432,-12.459244532803185
Italy,ITA,2012,25191.6,3030.0,731.4059405940593,-42.789271682601694
Italy,ITA,2013,40242.2,3030.0,1228.125412541254,59.74451801394116
Italy,ITA,2014,41632.8,3030.0,1274.0198019801985,3.4555764843870573
Italy,ITA,2015,28073.1,3030.0,826.5049504950495,-32.5697526949905
Italy,ITA,2016,34825.0,3030.0,1049.3399339933994,24.051137922067745
Italy,ITA,2017,41444.0,3030.0,1267.7887788778878,19.00646087580762
Italy,ITA,2018,39700.0,3030.0,1210.2310231023102,-4.2080880223916655
Italy,ITA,2019,37990.0,3030.0,1153.7953795379535,-4.307304785894206
Italy,ITA,2020,48690.0,3030.0,1506.930693069307,28.16530665964727
Italy,ITA,2021,55160.0,3030.0,1720.4620462046205,13.288149517354686
Italy,ITA,2022,53970.0,3030.0,1681.1881188118812,-2.1573604060913687
Italy,ITA,2023,83510.0,3030.0,2656.105610561056,54.73411154345007
Italy,ITA,2024,80840.0,3030.0,2567.986798679868,-3.19722188959406
Latvia,LVA,1992,1440.0,,,
Latvia,LVA,1993,2460.0,,,70.83333333333333
Latvia,LVA,1994,1840.0,,,-25.20325203252033
Latvia,LVA,1995,910.0,,,-50.54347826086957
Latvia,LVA,1996,1270.0,,,39.56043956043956
Latvia,LVA,1997,540.0,,,-57.48031496062992
Latvia,LVA,1998,1600.0,,,196.29629629629628
Latvia,LVA,1999,11700.0,,,631.25
Latvia,LVA,2000,10000.0,,,-14.529914529914532
Latvia,LVA,2001,13000.0,,,30.000000000000004
Latvia,LVA,2002,32700.0,,,151.53846153846155
Latvia,LVA,2003,37400.0,,,14.3730886850153
Latvia,LVA,2004,103600.0,,,177.00534759358288
Latvia,LVA,2005,145700.0,,,40.63706563706564
Latvia,LVA,2006,120600.0,,,-17.227179135209337
Latvia,LVA,2007,196900.0,,,63.26699834162521
Latvia,LVA,2008,198500.0,,,0.8125952260030544
Latvia,LVA,2009,204700.0,,,3.123425692695214
Latvia,LVA,2010,226300.0,,,10.552027357107963
Latvia,LVA,2011,219100.0,,,-3.1816173221387523
Latvia,LVA,2012,303500.0,,,38.52122318575992
Latvia,LVA,2013,296600.0,,,-2.2734761120263625
Latvia,LVA,2014,185500.0,,,-37.45785569790965
Latvia,LVA,2015,293200.0,,,58.05929919137467
Latvia,LVA,2016,283000.0,,,-3.4788540245566213
Latvia,LVA,2017,326200.0,,,15.265017667844516
Latvia,LVA,2018,231100.0,,,-29.15389331698345
Latvia,LVA,2019,408300.0,,,76.67676330592816
Latvia,LVA,2020,455500.0,,,11.560127357335292
Latvia,LVA,2021,427900.0,,,-6.05927552140505
Latvia,LVA,2022,359100.0,,,-16.07852301939705
Latvia,LVA,2023,349500.0,,,-2.6733500417710943
Latvia,LVA,2024,250000.0,,,-28.469241773962807
Lithuania,LTU,1992,7600.0,,,
Lithuania,LTU,1993,3100.0,,,-59.210526315789465
Lithuania,LTU,1994,13200.0,,,325.8064516129032
Lithuania,LTU,1995,18900.0,,,43.18181818181819
Lithuania,LTU,1996,22600.0,,,19.576719576719583
Lithuania,LTU,1997,37200.0,,,64.60176991150442
Lithuania,LTU,1998,71900.0,,,93.27956989247312
Lithuania,LTU,1999,115100.0,,,60.08344923504867
Lithuania,LTU,2000,81000.0,,,-29.626411815812336
Lithuania,LTU,2001,64800.0,,,-20.0
Lithuania,LTU,2002,105600.0,,,62.96296296296296
Lithuania,LTU,2003,119500.0,,,13.162878787878784
Lithuania,LTU,2004,204700.0,,,71.2970711297071
Lithuania,LTU,2005,201200.0,,,-1.7098192476795335
Lithuania,LTU,2006,169600.0,,,-15.705765407554672
Lithuania,LTU,2007,311900.0,,,83.90330188679245
Lithuania,LTU,2008,330200.0,,,5.867265149086243
Lithuania,LTU,2009,415800.0,,,25.92368261659601
Lithuania,LTU,2010,416700.0,,,0.2164502164502257
Lithuania,LTU,2011,484300.0,,,16.222702183825287
Lithuania,LTU,2012,632900.0,,,30.68346066487715
Lithuania,LTU,2013,550600.0,,,-13.003634065413172
Lithuania,LTU,2014,501500.0,,,-8.917544496912456
Lithuania,LTU,2015,512162.0,,,2.1260219341973974
Lithuania,LTU,2016,399439.0,,,-22.009247074167934
Lithuania,LTU,2017,543518.0,,,36.07033864995657
Lithuania,LTU,2018,435900.0,,,-19.80026420468135
Lithuania,LTU,2019,692480.0,,,58.86212434044506
Lithuania,LTU,2020,972360.0,,,40.41705175600738
Lithuania,LTU,2021,909360.0,,,-6.479081821547572
Lithuania,LTU,2022,900950.0,,,-0.924826251429578
Lithuania,LTU,2023,819460.0,,,-9.0448970531106
Lithuania,LTU,2024,868000.0,,,5.92341297927903
Luxembourg,LUX,2000,8370.0,,,
Luxembourg,LUX,2001,8780.0,,,4.898446833930703
Luxembourg,LUX,2002,12522.0,,,42.61958997722096
Luxembourg,LUX,2003,12535.0,,,0.1038172815844173
Luxembourg,LUX,2004,16526.0,,,31.83885121659353
Luxembourg,LUX,2005,14704.0,,,-11.02505143410384
Luxembourg,LUX,2006,16250.0,,,10.514145810663766
Luxembourg,LUX,2007,18302.0,,,12.627692307692318
Luxembourg,LUX,2008,16493.0,,,-9.884165664954647
Luxembourg,LUX,2009,18132.0,,,9.937549263323842
Luxembourg,LUX,2010,15895.0,,,-12.337304213545108
Luxembourg,LUX,2011,15574.0,,,-2.019502988361121
Luxembourg,LUX,2012,15338.0,,,-1.5153460896365711
Luxembourg,LUX,2013,15259.0,,,-0.5150606337201769
Luxembourg,LUX,2014,15705.0,,,2.9228651943115525
Luxembourg,LUX,2015,13834.0,,,-11.91340337472142
Luxembourg,LUX,2016,10915.0,,,-21.10018794274975
Luxembourg,LUX,2017,11317.0,,,3.683005038937237
Luxembourg,LUX,2018,11180.0,,,-1.2105681717769712
Luxembourg,LUX,2019,10060.0,,,-10.017889087656528
Luxembourg,LUX,2020,8990.0,,,-10.63618290258449
Luxembourg,LUX,2021,4390.0,,,-51.16796440489433
Luxembourg,LUX,2022,7480.0,,,70.38724373576311
Luxembourg,LUX,2023,7930.0,,,6.016042780748654
Luxembourg,LUX,2024,9090.0,,,14.627994955863798
Moldova,MDA,1999,1200.0,,,
Moldova,MDA,2000,1100.0,,,-8.333333333333337
Moldova,MDA,2001,4225.39,,,284.12636363636364
Moldova,MDA,2002,1000.0,,,-76.33354554254164
Moldova,MDA,2003,7171.81,,,617.181
Moldova,MDA,2004,1073.0,,,-85.03864435895541
Moldova,MDA,2005,3275.0,,,205.21901211556383
Moldova,MDA,2006,6947.0,,,112.12213740458016
Moldova,MDA,2007,34180.0,,,392.0109399740896
Moldova,MDA,2008,95371.0,,,179.02574605032183
Moldova,MDA,2009,69136.0,,,-27.508362080716363
Moldova,MDA,2010,45000.0,,,-34.9109002545707
Moldova,MDA,2011,65000.0,,,44.44444444444444
Moldova,MDA,2012,59000.0,,,-9.230769230769232
Moldova,MDA,2013,70000.0,,,18.64406779661017
Moldova,MDA,2014,68171.0,,,-2.612857142857139
Moldova,MDA,2015,16159.0,,,-76.29637235774743
Moldova,MDA,2016,43191.0,,,167.2875796769602
Moldova,MDA,2017,71410.0,,,65.33537079484151
Moldova,MDA,2018,85607.0,,,19.880969051953517
Moldova,MDA,2019,77268.0,,,-9.741025850689775
Moldova,MDA,2020,47128.0,,,-39.00709219858156
Moldova,MDA,2021,92355.0,,,95.96630453233746
Moldova,MDA,2022,77378.0,,,-16.21677223756158
Moldova,MDA,2023,210949.0,,,172.62141694021557
Moldova,MDA,2024,86547.0,,,-58.97254786702
Netherlands,NLD,1974,44907.0,44907.0,0.0,
Netherlands,NLD,1975,36597.0,44907.0,-18.50491014763845,-18.50491014763845
Netherlands,NLD,1976,34207.0,44907.0,-23.827020286369606,-6.530589939066045
Netherlands,NLD,1977,30401.0,44907.0,-32.30231367047453,-11.126377642003094
Netherlands,NLD,1978,23450.0,44907.0,-47.780969559311465,-22.86437946120193
Netherlands,NLD,1979,18100.0,44907.0,-59.694479702496274,-22.81449893390192
Netherlands,NLD,1980,28503.0,44907.0,-36.52882624089786,57.47513812154696
Netherlands,NLD,1981,37205.0,44907.0,-17.15100095753446,30.53011963652949
Netherlands,NLD,1982,33336.0,44907.0,-25.76658427416661,-10.399139900551004
Netherlands,NLD,1983,37976.0,44907.0,-15.43411940232035,13.918886489080885
Netherlands,NLD,1984,37771.0,44907.0,-15.890618389115282,-0.5398146197598486
Netherlands,NLD,1985,30580.0,44907.0,-31.903712116151155,-19.03841571576077
Netherlands,NLD,1986,20144.0,44907.0,-55.14285078050193,-34.12688031393068
Netherlands,NLD,1987,30963.0,44907.0,-31.05083839935868,53.708300238284345
Netherlands,NLD,1988,24000.0,44907.0,-46.55621618010555,-22.48813099505862
Netherlands,NLD,1989,23000.0,44907.0,-48.78304050593449,-4.166666666666663
Netherlands,NLD,1990,26000.0,44907.0,-42.10256752844768,13.043478260869556
Netherlands,NLD,1991,20995.0,44907.0,-53.24782327922151,-19.25
Netherlands,NLD,1992,13801.0,44907.0,-69.26759747923487,-34.265301262205284
Netherlands,NLD,1993,7800.0,44907.0,-82.6307702585343,-43.48235635098906
Netherlands,NLD,1994,4000.0,44907.0,-91.09270269668426,-48.71794871794872
Netherlands,NLD,1995,5000.0,44907.0,-88.86587837085533,25.0
Netherlands,NLD,1996,3000.0,44907.0,-93.3195270225132,-40.0
Netherlands,NLD,1997,1969.0,44907.0,-95.61538290244285,-34.36666666666667
Netherlands,NLD,1998,2700.0,44907.0,-93.98757432026188,37.125444388014216
Netherlands,NLD,1999,4465.0,44907.0,-90.0572293851738,65.37037037037037
Netherlands,NLD,2000,2900.0,44907.0,-93.5422094550961,-35.05039193729004
Netherlands,NLD,2001,2401.0,44907.0,-94.65339479368473,-17.20689655172414
Netherlands,NLD,2002,1455.0,44907.0,-96.7599706059189,-39.40024989587671
Netherlands,NLD,2003,3363.0,44907.0,-92.51118979223727,131.1340206185567
Netherlands,NLD,2004,7500.0,44907.0,-83.29881755628298,123.01516503122212
Netherlands,NLD,2005,7736.0,44907.0,-82.77328701538735,3.1466666666666754
Netherlands,NLD,2006,11600.0,44907.0,-74.16883782038435,49.9482936918304
Netherlands,NLD,2007,11800.0,44907.0,-73.72347295521855,1.724137931034475
Netherlands,NLD,2008,9500.0,44907.0,-78.84516890462511,-19.491525423728817
Netherlands,NLD,2009,11964.0,44907.0,-73.35827376578263,25.936842105263143
Netherlands,NLD,2010,11521.0,44907.0,-74.34475694212483,-3.7027749916415886
Netherlands,NLD,2011,6757.0,44907.0,-84.95334803037389,-41.35057720683969
Netherlands,NLD,2012,7475.0,44907.0,-83.3544881644287,10.62601746337133
Netherlands,NLD,2013,10275.0,44907.0,-77.11938005210769,37.45819397993311
Netherlands,NLD,2014,10221.0,44907.0,-77.23962856570246,-0.5255474452554698
Netherlands,NLD,2015,8852.0,44907.0,-80.28815106776226,-13.393992760003917
Netherlands,NLD,2016,5279.0,44907.0,-88.24459438394905,-40.36375960234975
Netherlands,NLD,2017,7894.0,44907.0,-82.42144877190638,49.535896950179946
Netherlands,NLD,2018,5820.0,44907.0,-87.03988242367559,-26.27311882442361
Netherlands,NLD,2019,6010.0,44907.0,-86.6167858017681,3.264604810996574
Netherlands,NLD,2020,5920.0,44907.0,-86.81719999109269,-1.4975041597337757
Netherlands,NLD,2021,4390.0,44907.0,-90.22424120961098,-25.844594594594597
Netherlands,NLD,2022,7170.0,44907.0,-84.03366958380654,63.32574031890661
Netherlands,NLD,2023,7860.0,44907.0,-82.49716079898457,9.623430962343104
Netherlands,NLD,2024,4440.0,44907.0,-90.11289999331952,-43.51145038167938
North Macedonia,MKD,1992,3000.0,,,
North Macedonia,MKD,1993,162.0,,,-94.6
North Macedonia,MKD,1994,761.0,,,369.75308641975306
North Macedonia,MKD,1995,90.0,,,-88.17345597897503
North Macedonia,MKD,1996,3551.0,,,3845.555555555556
North Macedonia,MKD,1997,2880.0,,,-18.896085609687407
North Macedonia,MKD,1998,651.0,,,-77.39583333333333
North Macedonia,MKD,1999,1500.0,,,130.4147465437788
North Macedonia,MKD,2000,2614.0,,,74.26666666666665
North Macedonia,MKD,2001,110.0,,,-95.79188982402448
North Macedonia,MKD,2002,300.0,,,172.72727272727272
North Macedonia,MKD,2003,767.0,,,155.66666666666666
North Macedonia,MKD,2004,2284.0,,,197.7835723598436
North Macedonia,MKD,2005,660.0,,,-71.10332749562171
North Macedonia,MKD,2006,200.0,,,-69.6969696969697
North Macedonia,MKD,2007,23.0,,,-88.5
North Macedonia,MKD,2008,500.0,,,2073.913043478261
North Macedonia,MKD,2009,1501.0,,,200.2
North Macedonia,MKD,2010,4985.0,,,232.11192538307796
North Macedonia,MKD,2011,3626.0,,,-27.2617853560682
North Macedonia,MKD,2012,4688.0,,,29.288472145615007
North Macedonia,MKD,2013,5010.0,,,6.868600682593851
North Macedonia,MKD,2014,7448.0,,,48.6626746506986
North Macedonia,MKD,2015,4133.0,,,-44.50859291084856
North Macedonia,MKD,2016,216.0,,,-94.77377207839342
North Macedonia,MKD,2017,6124.0,,,2735.185185185185
North Macedonia,MKD,2018,213.0,,,-96.52188112344872
North Macedonia,MKD,2019,124.0,,,-41.78403755868545
North Macedonia,MKD,2020,149.0,,,20.161290322580648
North Macedonia,MKD,2021,502.0,,,236.91275167785236
North Macedonia,MKD,2022,277.0,,,-44.82071713147411
North Macedonia,MKD,2023,282.0,,,1.805054151624552
North Macedonia,MKD,2024,413.0,,,46.453900709219866
Norway,NOR,1974,6700.0,6700.0,0.0,
